ID tabla;Nombre de la tabla;Descripción de la tabla;ID variable;Nombre de la variable o la columna;Descripción de la variable o la columna;Tipo de llave que corresponde a la variable;Tabla a la que hace referencia la variable (si la opción de la columna anterior es igual a FK);Condición de la variable (indique si es o no campo obligatorio);Tipo de dato;Longitud de la variable;Dominios (categorías, valores permitidos);"Regla de validación
 (en lenguaje natural)";Otro tipo de chequeos;Tipo de variable;Uso de la variable;Origen de la variable
CAP_E;DBF_ENCV_592_2;E. SALUD;P57_E1;P1909S2;2. Bastón, silla de ruedas, muletas, caminador?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P1906S1=1 ó  P1906S1=2 ó  P1906S2=1 ó  P1906S2=2 ó  P1906S3=1 ó  P1906S3=2 ó  P1906S4=1 ó  P1906S4=2  ó P1906S5=1 ó  P1906S5=2  ó P1906S6=1 ó  P1906S6=2   ó P1906S7=1 ó  P1906S7=2 ó  P1906S8=1 ó  P1906S8=2  
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P58_E1;P1909S3;3. Audífonos medicados, implantes cocleares, otros?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P1906S1=1 ó  P1906S1=2 ó  P1906S2=1 ó  P1906S2=2 ó  P1906S3=1 ó  P1906S3=2 ó  P1906S4=1 ó  P1906S4=2  ó P1906S5=1 ó  P1906S5=2  ó P1906S6=1 ó  P1906S6=2   ó P1906S7=1 ó  P1906S7=2 ó  P1906S8=1 ó  P1906S8=2  
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P59_E1;P1909S4;4. Ayuda de otras personas?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P1906S1=1 ó  P1906S1=2 ó  P1906S2=1 ó  P1906S2=2 ó  P1906S3=1 ó  P1906S3=2 ó  P1906S4=1 ó  P1906S4=2  ó P1906S5=1 ó  P1906S5=2  ó P1906S6=1 ó  P1906S6=2   ó P1906S7=1 ó  P1906S7=2 ó  P1906S8=1 ó  P1906S8=2  
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P60_E1;P1909S5;5. Medicamentos o terapias?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P1906S1=1 ó  P1906S1=2 ó  P1906S2=1 ó  P1906S2=2 ó  P1906S3=1 ó  P1906S3=2 ó  P1906S4=1 ó  P1906S4=2  ó P1906S5=1 ó  P1906S5=2  ó P1906S6=1 ó  P1906S6=2   ó P1906S7=1 ó  P1906S7=2 ó  P1906S8=1 ó  P1906S8=2  
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P61_E1;P1909S6;6. Prácticas de medicina ancestral?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P1906S1=1 ó  P1906S1=2 ó  P1906S2=1 ó  P1906S2=2 ó  P1906S3=1 ó  P1906S3=2 ó  P1906S4=1 ó  P1906S4=2  ó P1906S5=1 ó  P1906S5=2  ó P1906S6=1 ó  P1906S6=2   ó P1906S7=1 ó  P1906S7=2 ó  P1906S8=1 ó  P1906S8=2  
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P62_E1;P6126;16.  ¿Quién se ocupa principalmente del cuidado de ...?;No aplica (NA);;No;NUMBER;;"1. Una persona del hogar 
2. Una persona de otro hogar no remunerada
3. Una persona de otro hogar remunerada
4. Permanece solo/a
5. No requiere cuidado";"1. Debe tener información cuando P1906S1=1 ó  P1906S1=2 ó  P1906S2=1 ó  P1906S2=2 ó  P1906S3=1 ó  P1906S3=2 ó  P1906S4=1 ó  P1906S4=2  ó P1906S5=1 ó  P1906S5=2  ó P1906S6=1 ó  P1906S6=2   ó P1906S7=1 ó  P1906S7=2 ó  P1906S8=1 ó  P1906S8=2  
2. Debe aceptar valores entre 1 y 5";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P63_E1;P6126S1;No. Orden ;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P6126= 1
2. Debe ser menor a P205 tabla DBF_ENCV_591_1";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P64_E1;P6126S2;Sexo:;No aplica (NA);;No;NUMBER;;"1. Hombre
2. Mujer";"1. Debe tener información cuando P6126=2  ó P6126=3
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P65_E1;P6126S3;¿Esta persona tuvo que dejar de trabajar para dedicarse al cuidado de…?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P6126= 1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P66_E1;P5665;17. En los últimos 30 días, ... ¿tuvo alguna enfermedad, accidente , problema odontológico o algún otro problema de salud que no haya implicado hospitalización?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P6001=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P67_E1;P6134;18. Por ese problema de salud, ¿durante cuántos días en total dejó ... de realizar sus actividades normales? Número de dias;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P5665=1
2. Debe aceptar valores entre 0 y 120";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P68_E1;P8563;19. Para tratar ese problema de salud, ¿que hizo principalmente ...?:;No aplica (NA);;No;NUMBER;;"1. Acudió a Ia entidad de seguridad social en salud de la cual es afiliado/a
2. Acudió de forma particular  a un médico general, especialista, odontólogo, terapeuta o profesional de la salud
3. Acudió a un boticario, farmaceuta, droguista
4. Consultó a un empírico, curandero, yerbatero, comadrona
5. Asistió a terapias alternativas (acupuntura, esencias florales, musicoterapias, homeópata etc.)
6. Usó remedios caseros 
7. Se autorecetó
8. Nada ";"1. Debe tener información cuando P5665=1
2. Debe aceptar valores entre 1 y 8";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P69_E1;P1092;20. ¿Acudió al servicio de urgencias en la institución prestadora de servicios (hospital o clínica) pública o privada?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P8563=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P70_E1;P8573;21. ¿A ... le brindaron asistencia médica en el servicio de urgencias para solucionar el problema de salud?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P1092=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P71_E1;P8575;22. ¿Cuál fue la razón principal por la que ... no recibió atención médica en el servicio de urgencias?;No aplica (NA);;No;NUMBER;;"1. El caso era leve
2. Esperó demasiado tiempo y no lo atendieron
3. Indicaron que allí no lo podían atender porque no estaba afiliado a alguna entidad que tuviera contrato con ellos
4. No tenía identificación y por eso lo rechazaron
5. Indicaron que debían remitirlo a otra institución prestadora de servicios que tuviera los servicios requeridos para atenderlo
6. No le dieron información
9. No sabe/no responde.";"1. Debe tener información cuando P8573=2
2. Debe aceptar valores entre 1 y 6 ó 9";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P72_E1;P8577;23.¿Cuánto tiempo transcurrió entre el momento de llegar al servicio de urgencias y el momento de ser atendido/a por personal médico?;No aplica (NA);;No;NUMBER;;"1. Lo atendieron inmediatamente
2.  En máximo 30 minutos
3.  Entre 31 minutos y una hora
4. Más de una hora hasta dos horas
5.  Más de dos horas";"1. Debe tener información cuando P8573=1
2. Debe aceptar valores entre 1 y 5";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P73_E1;P770;24. En el servicio de urgencias…………….. fue atendido/a por:;No aplica (NA);;No;NUMBER;;"1.  Médico/a general
2. Odontólogo/a
3. Especialista";"1. Debe tener información cuando P8573=1
2. Debe aceptar valores entre 1 y 3";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P74_E1;P6153;25. ¿Cuál fue la razón principal por la que ... no solicitó o no recibió atención médica?;No aplica (NA);;No;NUMBER;;"1. El caso era leve 
2. No tuvo tiempo 
3. El centro de atención queda lejos
4. Falta de dinero
5. Mal servicio o cita distanciada en el tiempo
6. No lo atendieron
7. No confía en los médicos
8. Consulto antes y no le resolvieron el problema
9. Muchos trámites para la cita
10. No le cubrían o no le autorizaron la atención         
11. Le hacen esperar mucho para atenderlo           
12. Dificultad para viajar
13. Otro";"1. Debe tener información cuando P8563>2
2. Debe aceptar valores entre 1 y 13";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P75_E1;P6199;26. ¿Cuántos días transcurrieron entre el momento de pedir la cita y el momento de la consulta con el medico/a general u odontólogo/a?;No aplica (NA);;No;NUMBER;;"1. Médico/a general
2. Odontólogo/a
3. Acudió directo al especialista";"1. Debe tener información cuando P8563=2 ó P1092=2
2. Debe aceptar valores entre 1 y 3";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P76_E1;P6199S1;No. de días;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P6199=1 ó P6199=2
2. Debe aceptar valores entre 0 y 120";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P77_E1;P6145;27. ... ¿fue remitido(a) a especialista?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P770<3 ó P6199<3
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P78_E1;P8554;28. En general, considera que la calidad de la prestación del servicio de salud (medicina general, medicina especializada, odontología, etc.) fue:;No aplica (NA);;No;NUMBER;;"1. Muy buena
2.  Buena
3.  Mala
4. Muy mala";"1. Debe tener información cuando P8563=2 ó (P8563=1 y P1092=2) ó (P8563=1 y P1092=1 y P8573=1) 
2. Debe aceptar valor entre 1 y 4";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P79_E1;P801;29. ¿Cuál es el aspecto que más influyó en su percepción sobre la calidad de la prestación del servicio?;No aplica (NA);;No;NUMBER;;"1. Trámites excesivos o dispendiosos
2. Mala atención del personal administrativo o asistencial (médicos, enfermeras, etc.)
3. Falta de capacidad, conocimientos o habilidad del personal asistencial
4. Condiciones deficientes de infraestructura, dotación, mobiliario o accesibilidad para personas con discapacidad
5. Demora en la asignación de citas
6. Demora en la atención por parte del personal médico
7. Problemas relacionados con los medicamentos
8. Otro";"1. Debe tener información cuando P8554>2
2. Debe aceptar valores entre 1 y 8";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P81_E1;P8556;30. ¿Cuáles de las siguientes fuentes utilizó ... para cubrir los costos de atención en salud en los últimos 30 días? (incluya consulta médica , exámenes y medicamentos);No aplica (NA);;No;VARCHAR2;2000;;Pertenece al titulo de la pregunta, no guarda ningún dato;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P82_E1;P8556S1;1. EPS o entidad de seguridad social en salud  en la cual está afiliado/a;No aplica (NA);;No;NUMBER;;;1. Pregunta de selección múltiple si tiene información debe ser cuando P8554>=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P83_E1;P8556S2;2. Plan o seguro voluntario (Seguro médico, plan complementario o medicina prepagada);No aplica (NA);;No;NUMBER;;;1. Pregunta de selección múltiple si tiene información debe ser cuando P8554>=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P84_E1;P8556S4;3. Seguro obligatorio de accidentes de tránsito (SOAT);No aplica (NA);;No;NUMBER;;;1. Pregunta de selección múltiple si tiene información debe ser cuando P8554>=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P85_E1;P8556S5;4. Secretaria de salud o la alcaldía;No aplica (NA);;No;NUMBER;;;1. Pregunta de selección múltiple si tiene información debe ser cuando P8554>=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P86_E1;P8556S6;5. Recursos propios o familiares;No aplica (NA);;No;NUMBER;;;1. Pregunta de selección múltiple si tiene información debe ser cuando P8554>=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P87_E1;P8556S9;6. Recursos de otras personas ;No aplica (NA);;No;NUMBER;;;1. Pregunta de selección múltiple si tiene información debe ser cuando P8554>=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P88_E1;P8556S10;7. No se requirió pago;No aplica (NA);;No;NUMBER;;;1. Pregunta de selección múltiple si tiene información debe ser cuando P8554>=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P89_E1;P6147;31. Por esta enfermedad , ¿a ... le formularon medicamentos?;No aplica (NA);;No;NUMBER;;"1. Sí
2.  No";"1. Debe tener información cuando P8554>=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P90_E1;P6148;32. ¿Estos medicamentos o remedios le fueron entregados a ... por cuenta de la institución a la cual está afiliado(a)?;No aplica (NA);;No;NUMBER;;"1. Si, todos
2.  Si, algunos
3. No";"1. Debe tener información cuando P6147=1
2. Debe aceptar valores entre 1 y 3";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P91_E1;P6149;33. ¿Por qué razón no le fueron entregados los medicamentos  (todos o algunos)?;No aplica (NA);;No;NUMBER;;"1. No están incluidos en el plan de beneficios en salud o POS o no le autorizaron
2. No había los medicamentos recetados
3. No había la cantidad requerida
4. Por errores o deficiencias en la expedición de la fórmula medica
5. No hizo las gestiones para reclamarlos
6. No tenía dinero
7. Acudió a médico particular 
8. Otra ";"1. Debe tener información cuando P6148>1
2. Debe aceptar valores entre 1 y 8";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P93_E1;P3178;"34. Durante los últimos 30 días ....realizó pagos por:  (No incluya gastos reportados en hospitalización)
1. Consulta médica general o con especialista?";No aplica (NA);;No;NUMBER;;"1. Sí
2. No";"1. Debe tener información cuando P6001=1
2. Debe aceptar valor 1 ó 2";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P94_E1;P3178S1;A través de EPS;No aplica (NA);;No;NUMBER;;1. A través de la EPS;1. Pregunta de selección múltiple si tiene informacion debe ser cuando P3178=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P95_E1;P3178S1A1;Valor A través de EPS;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3178S1=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P96_E1;P3178S2;Médico particular;No aplica (NA);;No;NUMBER;;2. Médico particular;1. Pregunta de selección múltiple si tiene informacion debe ser cuando P3178=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P97_E1;P3178S2A1;Valor Médico particular;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3178S2=2
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P98_E1;P3178S3;Plan voluntario (seguro médico, plan complementario o medicina prepagada);No aplica (NA);;No;NUMBER;;3. Plan voluntario (seguro médico, plan complementario o medicina prepagada);1. Pregunta de selección múltiple si tiene informacion debe sercuando P3178=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P99_E1;P3178S3A1;Valor Plan voluntario (seguro médico, plan complementario o medicina prepagada) ;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3178S1=3
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P100_E1;P3179;2. Consulta o tratamiento odontológico?;No aplica (NA);;No;NUMBER;;"1. Si
2. No";1. Debe aceptar valor 1 ó 2;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P101_E11;P3179S1;A través de EPS;No aplica (NA);;No;NUMBER;;1. A través de EPS;1. Pregunta de selección múltiple si tiene informacion debe sercuando P3179=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P102_E1;P3179S1A1;Valor A través de EPS;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3179S1=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P103_E1;P3179S2;Odontólogo particular;No aplica (NA);;No;NUMBER;;2. Odontólogo particular;1. Pregunta de selección múltiple si tiene informacion debe sercuando P3179=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P104_E1;P3179S2A1;Valor odontólogo particular;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3179S2=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P105_E1;P3179S3;Plan voluntario (seguro médico, plan complementario o medicina prepagada);No aplica (NA);;No;NUMBER;;3. Plan voluntario (seguro médico, plan complementario o medicina prepagada);1. Pregunta de selección múltiple si tiene informacion debe sercuando P3179=1 y debe ser 1;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P105_E1;P3179S3A1;Valor Plan voluntario (seguro médico, plan complementario o medicina prepagada) ;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3179S3=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P106_E1;P3181;3. Vacunas;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";1. Debe aceptar valor 1 ó 2;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P107_E1;P3181S1;Valor;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3181=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P108_E1;P3182;4. Fórmulas médicas  o compra de medicamentos consumidos ocasional o regularmente;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";1. Debe aceptar valor 1 ó 2;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P109_E1;P3182S1;Valor;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3182=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P110_E1;P3183;5. Laboratorio clínico, RX, exámenes de diagnóstico?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";1. Debe aceptar valor 1 ó 2;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P111_E1;P3183S1;Valor;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3183=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P112_E1;P3184;6. Rehabilitación o terapias médicas?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";1. Debe aceptar valor 1 ó 2;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P113_E1;P3184S1;Valor;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3184=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P114_E1;P3185;7. Terapias alternativas? (homeopatía, acupuntura,  esencias florales, musicoterapia);No aplica (NA);;No;NUMBER;;"1. Sí
2. No";1. Debe aceptar valor 1 ó 2;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P115_E1;P3185S1;Valor;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3185=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P116_E1;P3186;8. Transporte para ir al sitio de atención médica y regresar?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";1. Debe aceptar valor 1 ó 2;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P117_E1;P3186S1;Valor;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3186=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P118_E1;P31869;9. Alcohol, gel desinfectante?;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";1. Debe aceptar valor 1 ó 2;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P119_E1;P31869S1;Valor;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P31869=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P120_E1;P318610;10. Algodón, gasa, curitas, tapabocas, jeringas, bolsas de agua caliente;No aplica (NA);;No;NUMBER;;"1. Sí
2. No";1. Debe aceptar valor 1 ó 2;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P121_E1;P318610S1;Valor;No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P318610=1
2. Debe aceptar valores entre 500 hasta 2.000.000  y 99";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P122_E1;P3187;35. Durante los ÚLTIMOS DOCE MESES ¿Realizó pagos por: ;No aplica (NA);;No;NUMBER;;;Pertenece al titulo de la pregunta, no guarda ningún dato;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P123_E1;P3187S1;1. Lentes, audífonos o aparatos ortopédicos (muletas, sillas de ruedas, elementos para terapias, etc.);No aplica (NA);;No;NUMBER;;"1. Sí
2. No";1. Debe aceptar valor 1 ó 2;;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
CAP_E;DBF_ENCV_592_2;E. SALUD;P124_E1;P3187S2;Valor Lentes, audífonos o aparatos ortopédicos (muletas, sillas de ruedas, elementos para terapias, etc.);No aplica (NA);;No;NUMBER;;;"1. Debe tener información cuando P3187S1=1
2. Debe aceptar valores entre 1000 hasta 10.000.000 y 99 98";;Recolectada/Acopiada;Publicación no anonimizada;Encuesta Nacional de Calidad de Vida (ECV)
